Time,Distortion Signal (cents),Participant 1 (cents),Participant 2 (cents),Participant 3 (cents),Participant 4 (cents),Participant 5 (cents),Participant 6 (cents),Participant 7 (cents),Participant 8 (cents),Participant 9 (cents),Participant 10 (cents),Participant 11 (cents),Participant 12 (cents),Participant 13 (cents),Participant 14 (cents),Participant 15 (cents),Participant 16 (cents),Participant 17 (cents),Participant 18 (cents),Participant 19 (cents)
1.530000000000000027e+00,0.000000000000000000e+00,-2.804038182946576363e+00,-3.792928180323066556e+00,-5.052920287612439054e+00,-3.110761602763985501e+00,-1.015874745918854138e+01,4.112992737530218323e-01,-9.084567269928754740e+00,-3.977894114943547166e+00,7.234737102804494668e+00,3.656871036697921351e+00,1.049135351222235668e+00,-3.370345260189783865e+00,-4.055815766200915995e+00,-1.125654154763072290e+00,1.603637074501428617e-01,-3.631008766797716447e+00,-1.655581043109907613e+00,-1.161845267251144342e+00
1.540000000000000036e+00,0.000000000000000000e+00,-2.804038182946576363e+00,-3.792928180323066556e+00,-5.052920287612439054e+00,-3.110761602763985501e+00,-1.015874745918854138e+01,4.112992737530218323e-01,-9.084567269928754740e+00,-3.977894114943547166e+00,7.234737102804494668e+00,3.656871036697921351e+00,1.049135351222235668e+00,-3.370345260189783865e+00,-4.055815766200915995e+00,-1.125654154763072290e+00,1.603637074501428617e-01,-3.631008766797716447e+00,-1.655581043109907613e+00,-1.161845267251144342e+00
1.550000000000000044e+00,0.000000000000000000e+00,-2.804038182946576363e+00,-3.792928180323066556e+00,-5.052920287612439054e+00,-3.110761602763985501e+00,-1.015874745918854138e+01,4.112992737530218323e-01,-9.084567269928754740e+00,-3.977894114943547166e+00,7.234737102804494668e+00,3.656871036697921351e+00,1.049135351222235668e+00,-3.370345260189783865e+00,-4.055815766200915995e+00,-1.125654154763072290e+00,1.603637074501428617e-01,-3.631008766797716447e+00,-1.655581043109907613e+00,-1.161845267251144342e+00
1.560000000000000053e+00,0.000000000000000000e+00,-2.804038182946576363e+00,-3.792928180323066556e+00,-5.052920287612439054e+00,-3.110761602763985501e+00,-1.015874745918854138e+01,4.112992737530218323e-01,-9.084567269928754740e+00,-3.977894114943547166e+00,7.234737102804494668e+00,3.656871036697921351e+00,1.049135351222235668e+00,-3.370345260189783865e+00,-4.055815766200915995e+00,-1.125654154763072290e+00,1.603637074501428617e-01,-3.631008766797716447e+00,-1.655581043109907613e+00,-1.161845267251144342e+00
1.570000000000000062e+00,1.228685648333665265e-92,-3.643727137187886100e+00,-4.683981426090744193e+00,-4.511961603133276100e+00,-2.986585033271644818e+00,-8.129485417961181071e+00,1.297532335393587255e+00,-8.086237947894870715e+00,-4.333535503168631564e+00,6.880383123120477507e+00,3.739780848099178989e+00,1.112313642334162633e+00,-3.143313879039455028e+00,-4.395437556917237032e+00,7.320585238106314119e-01,1.003532667451601662e-01,-3.479974201783907262e+00,-1.502679277469195496e+00,-1.246828320376079047e+00
1.580000000000000071e+00,0.000000000000000000e+00,-2.509810410105148382e+00,-5.405309306915232703e+00,-4.079244137381744295e+00,-2.792087218040002483e+00,-7.272109055283301871e+00,1.085702429903927735e+00,-7.742999469735679874e+00,-4.146036084261274901e+00,5.387589489604282633e+00,2.155221550568981570e+00,1.245754546620424064e+00,-2.718505287086383504e+00,-4.334861481458307964e+00,3.110834639978398153e-01,7.284706489555944908e-02,-3.322087412600166267e+00,-1.649403299777744802e+00,-1.511940783541717126e+00
1.590000000000000080e+00,-4.411870872669583337e-89,-1.691057139310649049e+00,-5.897618226202686387e+00,-3.268863277839906711e+00,-2.575908992202229797e+00,-5.462004839512934140e+00,1.700515773352907711e+00,-7.696428087389532102e+00,-3.016330685338382445e+00,5.221842538348181684e+00,2.562781745386199184e+00,1.437194895657352367e+00,-2.227002376650037974e+00,-4.605196555209274401e+00,1.364675078264523611e+00,-2.311767293318734151e-01,-3.335816504102060875e+00,-2.060296382253450354e+00,-1.679606002620832150e+00
1.600000000000000089e+00,0.000000000000000000e+00,-1.267003182975986908e+00,-5.935601246668403164e+00,-3.044599240175429600e+00,-2.371040032776752238e+00,-4.579275370263249378e+00,3.171967881833327674e+00,-8.484975194543956434e+00,-2.274512034850260545e+00,4.684126225689698053e+00,1.113950337059987028e+00,1.625390088546760925e+00,-1.484975990166329751e+00,-3.956042671252174348e+00,-9.399620438004145928e-01,1.710790204475396148e-01,-3.588291617668883049e+00,-2.526144105204494839e+00,-1.523638595698145082e+00
1.610000000000000098e+00,-1.643080558003714407e-86,-2.301532466952685319e+00,-5.483366438856602798e+00,-3.342550129899389155e+00,-2.158386357453679238e+00,-4.087736805007840424e+00,2.369475906637079632e+00,-9.025292219359426937e+00,-1.817196214335448312e+00,2.967321787461151050e+00,2.093220812763657346e+00,1.718193253878522508e+00,-1.517300177226521107e+00,-2.864515630838595950e+00,-1.519048524891798424e+00,-5.575875293410562789e-02,-3.946853104959930914e+00,-2.786548740224890519e+00,-1.023853276064600859e+00
1.620000000000000107e+00,0.000000000000000000e+00,-1.401032955818410919e+00,-4.595416829983097529e+00,-2.484246518801906944e+00,-1.878937299861094257e+00,-3.326104656659900627e+00,2.898198278115999837e+00,-1.054032302191146719e+01,-1.226017879759941698e+00,1.863476938251988679e+00,-3.466035130896048533e-01,1.675658726965685297e+00,-1.305347331156470503e+00,-1.369202998919177405e+00,-1.573759356725927816e+00,-8.086439644877781996e-01,-4.180339780471938660e+00,-2.667546842687977815e+00,-3.099030494322596585e-01
1.630000000000000115e+00,1.941673072706592384e-84,-8.245286026311264838e-01,-3.483134859996273036e+00,-1.745728349856306982e+00,-1.467655811064131788e+00,-2.157419123993853383e+00,3.558876411701292763e+00,-1.115067774201220629e+01,-6.003766036730618927e-01,2.232099935117502820e+00,8.603756939092637168e-01,1.538385089186447008e+00,-4.757998372159922273e-01,1.214825531603494824e+00,-1.618001989276788732e+00,-1.067425315009216780e+00,-4.129976905458535796e+00,-2.150674505696480665e+00,4.715204747955571429e-01
